Datetime,Pressure,Solar_Radiation,Temperature,Dew_Point,Humidity,Wind_Direction,Wind_Gust,Wind_Speed,Rain
2019-03-27 09:00:00,-0.3173553592075245,-0.8457031709428859,-0.674135543807929,-0.10231950459279174,0.45832337328083467,-0.7566860835053774,0.22780206267308814,0.7380068981903973,0
2019-03-27 10:00:00,-0.126253498158435,-0.8457031709428859,-0.7801714716797615,-0.17477184364978493,0.5297490910352903,-0.7782312220176837,0.0549731983554828,0.25486464539295,0
2019-03-27 11:00:00,0.1922496035900958,-0.6132429583936477,-0.4267183787736537,-0.10231950459279174,0.24404622001746784,-0.6058701139192331,0.18459484659368694,0.8587924613897593,0
2019-03-27 12:00:00,0.47890239516380245,0.2847540270705328,0.17415187916672936,0.11503751257819299,-0.2559338042637215,-0.8428666375546026,0.7462886556259044,1.4627202773865686,0
2019-03-27 13:00:00,0.670004256212892,1.2368855825804264,0.5276049720728372,0.3323945297491777,-0.39878523977263275,-0.7674586527615305,1.221568032499319,1.5835058405859306,0
2019-03-27 14:00:00,0.7018545663877523,2.058457292685953,1.1284752300132215,0.4048468688061709,-0.8273395462993665,-0.7890037912738368,1.826469057610938,2.066648093383378,0
2019-03-27 15:00:00,0.5426030155134869,2.0096300334290356,1.3405470857568855,0.25994219069218194,-1.0416166995627334,-0.9182746223476748,1.4376041128963257,2.066648093383378,0
2019-03-27 16:00:00,0.28780053411467676,2.2665038756067326,1.446583013628718,0.3323945297491777,-1.113042417317189,-0.4335090058207825,1.4808113289757274,1.3419347141872067,0
2019-03-27 17:00:00,-0.25365473885784007,2.9097499432087344,1.6940001786629946,0.04258517352119722,-1.3987452883350113,-0.5735524061507736,1.3943968968169245,2.4290047829814636,0
2019-03-27 18:00:00,-0.6358584609560554,2.5191318691533935,1.6586548693723833,-0.17477184364978493,-1.3987452883350113,-0.5089169906138546,1.3511896807375234,1.5835058405859306,0
2019-03-27 19:00:00,-0.922511252529762,1.933204758070382,1.97676265298788,-0.6094858779917544,-1.7558738771072895,-0.530462129126161,1.3079824646581217,1.2211491509878447,0
2019-03-27 20:00:00,-1.1454634237537118,1.287835766152862,1.8353814158254373,-0.2472241827067807,-1.5415967238439225,-0.6381878216876926,0.8759103038641083,0.7380068981903973,0
2019-03-27 21:00:00,-1.1136131135788516,-0.05066801478133605,1.5879642507911607,-0.2472241827067807,-1.3987452883350113,-0.670505529456152,0.7462886556259044,0.7380068981903973,0
2019-03-27 22:00:00,-0.7951100118303207,-0.7300037957471464,1.1284752300132215,0.18748985163518875,-0.9701909818082777,-0.6597329601999988,0.5734597913082988,0.9795780245891214,0
2019-03-27 23:00:00,-0.5721578406063709,-0.8435802466273679,0.7750221371071138,0.04258517352119722,-0.7559138285449108,-0.7243683757369178,0.4438381430700949,0.25486464539295,0
2019-03-28 00:00:00,-0.22180442868297975,-0.8457031709428859,0.7396768278165025,0.25994219069218194,-0.6130623930359996,-0.6812780987123052,0.0549731983554828,0.37565020859231174,0
2019-03-28 01:00:00,0.06484836289069071,-0.8457031709428859,0.280187807038562,0.4048468688061709,-0.1845080865092659,-0.9290471916038279,0.9623247360229111,0.013293518994226079,0
2019-03-28 02:00:00,0.28780053411467676,-0.8457031709428859,0.4215690442010059,0.3323945297491777,-0.32735952201817714,-0.79977636052999,0.14138763051428538,0.013293518994226079,0
2019-03-28 03:00:00,0.28780053411467676,-0.8457031709428859,0.24484249774795194,0.47729920786316665,-0.11308236875481027,-0.735140944993071,-0.07464844988272117,0.4964357717916737,0
2019-03-28 04:00:00,0.09669867306555104,-0.8457031709428859,0.10346126058550804,0.6946562250341514,0.1011947845085566,-0.7459135142492241,0.0549731983554828,0.6172213349910354,0
2019-03-28 05:00:00,-0.0944031879835747,-0.8457031709428859,-0.0025746672863245553,0.8395609031481404,0.24404622001746784,-0.6489603909438457,0.3142164948318909,0.8587924613897593,0
2019-03-28 06:00:00,-0.15810380833325913,-0.8457031709428859,-0.1793012137393785,0.6222038859771556,0.31547193777192345,-0.5843249754069267,0.8759103038641083,0.9795780245891214,0
2019-03-28 07:00:00,-0.25365473885784007,-0.8457031709428859,-0.2853371416112098,0.3323945297491777,0.31547193777192345,-0.670505529456152,0.4438381430700949,0.7380068981903973,0
2019-03-28 08:00:00,-0.3173553592075245,-0.8457031709428859,-0.35602776019243243,0.11503751257819299,0.24404622001746784,-0.6597329601999988,0.4870453591494965,0.9795780245891214,0
2019-03-28 09:00:00,-0.126253498158435,-0.8457031709428859,-0.5327543066454863,0.18748985163518875,0.45832337328083467,-0.7890037912738368,0.18459484659368694,0.13407908219358805,0
2019-03-28 10:00:00,0.1922496035900958,-0.8457031709428859,-0.5327543066454863,0.11503751257819299,0.45832337328083467,-0.6489603909438457,-0.03144123380331978,0.13407908219358805,0
2019-03-28 11:00:00,0.44705208498894217,-0.6992213931721332,-0.35602776019243243,0.18748985163518875,0.31547193777192345,-0.9829100378845937,-0.2042700981209253,-0.10749204420513563,0
2019-03-28 12:00:00,0.7018545663877523,-0.292681386750406,-0.21464652302998852,0.25994219069218194,0.1726205022630122,-0.8105489297861431,0.5734597913082988,0.9795780245891214,1
2019-03-28 13:00:00,0.8292558070871574,1.057498477919142,0.6689862092352811,-0.17477184364978493,-0.7559138285449108,-0.7135958064807647,1.1351536003405167,1.825076966984654,0
2019-03-28 14:00:00,0.7974054969123333,2.0213061171643854,1.057784611431999,-0.10231950459279174,-0.9701909818082777,-0.6381878216876926,1.1351536003405167,2.308219219782101,0
2019-03-28 15:00:00,0.5744533256883473,1.9310818337548636,1.6940001786629946,0.47729920786316665,-1.1844681350716446,-0.8751843453230621,1.4808113289757274,1.2211491509878447,0
2019-03-28 16:00:00,0.16039929341527168,2.4395222073214624,1.9060720344066573,-0.10231950459279174,-1.5415967238439225,-0.9290471916038279,1.4376041128963257,1.1003635877884828,0
2019-03-28 17:00:00,-0.2855050490327004,1.4385633925546513,1.4819283229193294,0.5497515469201625,-1.0416166995627334,-0.6274152524315394,1.6104329772139314,0.9795780245891214,0
2019-03-28 18:00:00,-0.6040081507812312,1.558508616381427,1.6586548693723833,0.04258517352119722,-1.3273195705805558,-0.6381878216876926,1.1783608164199177,1.825076966984654,0
2019-03-28 19:00:00,-0.9543615627045862,0.31765935396106426,0.7043315185258912,0.25994219069218194,-0.541636675281544,-0.735140944993071,1.6968474093727342,1.4627202773865686,0
2019-03-28 20:00:00,-0.9543615627045862,0.1552556438239252,0.6689862092352811,0.5497515469201625,-0.39878523977263275,-0.6812780987123052,1.2647752485787207,1.945862530184016,0
2019-03-28 21:00:00,-0.8588106321800414,-0.14195376034861681,0.5982955906540598,0.9120132422051361,-0.2559338042637215,-0.7028232372246115,1.2647752485787207,1.3419347141872067,0
2019-03-28 22:00:00,-0.7632597016554966,-0.6769306878591925,0.4569143534916159,0.6222038859771556,-0.1845080865092659,-0.7459135142492241,0.6166670073877004,0.37565020859231174,0
2019-03-28 23:00:00,-0.3810559795572452,-0.8446417087851269,0.24484249774795194,0.7671085640911446,0.029769066754100973,-0.7782312220176837,0.18459484659368694,-0.10749204420513563,0
2019-03-29 00:00:00,-0.0944031879835747,-0.8457031709428859,0.13880656987611933,0.7671085640911446,0.1011947845085566,-0.6166426831753863,-0.37709896243853064,-0.5906342970025831,0
2019-03-29 01:00:00,0.3515011544643612,-0.8457031709428859,0.24484249774795194,0.6222038859771556,-0.04165665100035465,-0.20728505144156614,-0.6795494749943399,-0.3490631706038593,0
2019-03-29 02:00:00,0.5744533256883473,-0.8457031709428859,0.13880656987611933,0.6222038859771556,0.029769066754100973,-0.7028232372246115,-0.37709896243853064,-0.4698487338032213,0
2019-03-29 03:00:00,0.6381539460380679,-0.8457031709428859,0.06811595129489802,0.6222038859771556,0.1011947845085566,-0.8213214990422963,-0.46351339459733326,-0.3490631706038593,0
2019-03-29 04:00:00,0.4152017748140818,-0.8457031709428859,0.03277064200428673,0.6222038859771556,0.1726205022630122,-0.6381878216876926,-0.6363422589149388,-0.2282776074044976,0
2019-03-29 05:00:00,0.03299805271583039,-0.8457031709428859,-0.07326528586754587,0.9120132422051361,0.38689765552637906,-0.7135958064807647,-0.549927826756136,-0.3490631706038593,0
2019-03-29 06:00:00,-0.06255287780871437,-0.8457031709428859,-0.14395590444876719,0.9120132422051361,0.45832337328083467,-0.6381878216876926,-0.549927826756136,0.13407908219358805,0
2019-03-29 07:00:00,-0.126253498158435,-0.8457031709428859,-0.1793012137393785,1.4191796156040988,0.7440262442986572,-0.31501074400309775,-0.5067206106767346,-0.2282776074044976,0
2019-03-29 08:00:00,-0.030702567633854046,-0.8457031709428859,-0.14395590444876719,1.4191796156040988,0.6726005265442015,-0.18573991292925981,-0.11785566596212255,-0.10749204420513563,0
